Sequence Name	Name	Type	Minimum	Maximum	Length	Direction
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	gene	gene	16414	16698	285	forward
ESC_JB6292AA_AS_NODE_74_length_22180_cov_15.110240	rutE CDS	CDS	16411	17001	591	forward
ESC_JB6292AA_AS_NODE_74_length_22180_cov_15.110240	rutE gene	gene	16411	17001	591	forward
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	preA CDS	CDS	16400	17635	1236	reverse
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	preA gene	gene	16400	17635	1236	reverse
ESC_JB6292AA_AS_NODE_81_length_19858_cov_13.819849	fil domain protein CDS	CDS	16397	16597	201	forward
ESC_JB6292AA_AS_NODE_81_length_19858_cov_13.819849	gene	gene	16397	16597	201	forward
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	hypothetical protein CDS	CDS	16387	17469	1083	reverse
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	gene	gene	16387	17469	1083	reverse
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	rpoE CDS	CDS	16377	16952	576	forward
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	rpoE gene	gene	16377	16952	576	forward
ESC_JB6292AA_AS_NODE_62_length_26880_cov_15.849520	nrfF CDS	CDS	16374	16757	384	reverse
ESC_JB6292AA_AS_NODE_62_length_26880_cov_15.849520	nrfF gene	gene	16374	16757	384	reverse
ESC_JB6292AA_AS_NODE_61_length_27089_cov_15.219651	50S ribosomal protein L18 CDS	CDS	16369	16722	354	reverse
ESC_JB6292AA_AS_NODE_61_length_27089_cov_15.219651	gene	gene	16369	16722	354	reverse
ESC_JB6292AA_AS_NODE_79_length_19976_cov_16.430276	iap CDS	CDS	16361	17398	1038	forward
ESC_JB6292AA_AS_NODE_79_length_19976_cov_16.430276	iap gene	gene	16361	17398	1038	forward
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	hypothetical protein CDS	CDS	16348	16590	243	reverse
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	gene	gene	16348	16590	243	reverse
ESC_JB6292AA_AS_NODE_70_length_24840_cov_15.984183	engA CDS	CDS	16345	17817	1473	forward
ESC_JB6292AA_AS_NODE_70_length_24840_cov_15.984183	engA gene	gene	16345	17817	1473	forward
ESC_JB6292AA_AS_NODE_87_length_18451_cov_15.125191	glxK 2 CDS	CDS	16329	17474	1146	forward
ESC_JB6292AA_AS_NODE_87_length_18451_cov_15.125191	glxK 2 gene	gene	16329	17474	1146	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	lon CDS	CDS	16315	18669	2355	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	lon gene	gene	16315	18669	2355	forward
ESC_JB6292AA_AS_NODE_49_length_35001_cov_14.109770	ycjG CDS	CDS	16301	17266	966	reverse
ESC_JB6292AA_AS_NODE_49_length_35001_cov_14.109770	ycjG gene	gene	16301	17266	966	reverse
ESC_JB6292AA_AS_NODE_17_length_72350_cov_16.021487	fadL CDS	CDS	16288	17628	1341	reverse
ESC_JB6292AA_AS_NODE_17_length_72350_cov_16.021487	fadL gene	gene	16288	17628	1341	reverse
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	peptidase A24 CDS	CDS	16269	16925	657	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	gene	gene	16269	16925	657	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	O-acetyltransferase CDS	CDS	16240	17235	996	reverse
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	gene	gene	16240	17235	996	reverse
ESC_JB6292AA_AS_NODE_85_length_18990_cov_13.834031	hypothetical protein CDS	CDS	16211	16615	405	reverse
ESC_JB6292AA_AS_NODE_85_length_18990_cov_13.834031	gene	gene	16211	16615	405	reverse
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	mhpD CDS	CDS	16206	17015	810	reverse
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	mhpD gene	gene	16206	17015	810	reverse
ESC_JB6292AA_AS_NODE_91_length_17116_cov_14.834088	ankyrin repeat protein A CDS	CDS	16179	17009	831	forward
ESC_JB6292AA_AS_NODE_91_length_17116_cov_14.834088	gene	gene	16179	17009	831	forward
ESC_JB6292AA_AS_NODE_52_length_34324_cov_14.740184	NAD-dependent phenylacetaldehyde dehydrogenase CDS	CDS	16176	17675	1500	reverse
ESC_JB6292AA_AS_NODE_52_length_34324_cov_14.740184	gene	gene	16176	17675	1500	reverse
ESC_JB6292AA_AS_NODE_55_length_33117_cov_14.397751	cag pathogenicity island Cag12 family protein CDS	CDS	16170	16589	420	reverse
ESC_JB6292AA_AS_NODE_55_length_33117_cov_14.397751	gene	gene	16170	16589	420	reverse
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	wzxE CDS	CDS	16166	17416	1251	forward
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	wzxE gene	gene	16166	17416	1251	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	4Fe-4S ferredoxin CDS	CDS	16157	16783	627	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	gene	gene	16157	16783	627	forward
ESC_JB6292AA_AS_NODE_50_length_34878_cov_15.232256	ethanolamine utilization protein EutD CDS	CDS	16157	17173	1017	reverse
ESC_JB6292AA_AS_NODE_50_length_34878_cov_15.232256	gene	gene	16157	17173	1017	reverse
ESC_JB6292AA_AS_NODE_39_length_40216_cov_14.642342	uxaC CDS	CDS	16153	17565	1413	reverse
ESC_JB6292AA_AS_NODE_39_length_40216_cov_14.642342	uxaC gene	gene	16153	17565	1413	reverse
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	rsgA CDS	CDS	16139	17191	1053	reverse
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	rsgA gene	gene	16139	17191	1053	reverse
ESC_JB6292AA_AS_NODE_76_length_21226_cov_13.917231	hypothetical protein CDS	CDS	16120	17550	1431	reverse
ESC_JB6292AA_AS_NODE_76_length_21226_cov_13.917231	gene	gene	16120	17550	1431	reverse
ESC_JB6292AA_AS_NODE_41_length_38439_cov_14.265344	chaB CDS	CDS	16111	16341	231	forward
ESC_JB6292AA_AS_NODE_41_length_38439_cov_14.265344	chaB gene	gene	16111	16341	231	forward
ESC_JB6292AA_AS_NODE_58_length_30966_cov_16.447045	thiH CDS	CDS	16089	17222	1134	forward
ESC_JB6292AA_AS_NODE_58_length_30966_cov_16.447045	thiH gene	gene	16089	17222	1134	forward
ESC_JB6292AA_AS_NODE_19_length_69837_cov_15.548008	araA CDS	CDS	16077	17579	1503	forward
ESC_JB6292AA_AS_NODE_19_length_69837_cov_15.548008	araA gene	gene	16077	17579	1503	forward
ESC_JB6292AA_AS_NODE_24_length_57015_cov_17.132487	potF CDS	CDS	16075	17187	1113	forward
ESC_JB6292AA_AS_NODE_24_length_57015_cov_17.132487	potF gene	gene	16075	17187	1113	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	phage terminase CDS	CDS	16060	17721	1662	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	gene	gene	16060	17721	1662	reverse
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	nupG CDS	CDS	16057	17313	1257	reverse
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	nupG gene	gene	16057	17313	1257	reverse
ESC_JB6292AA_AS_NODE_71_length_23925_cov_15.001554	mcbR CDS	CDS	16043	16708	666	forward
ESC_JB6292AA_AS_NODE_71_length_23925_cov_15.001554	mcbR gene	gene	16043	16708	666	forward
ESC_JB6292AA_AS_NODE_48_length_35019_cov_14.991748	tRNA N6-adenosine(37)-threonylcarbamoyltransferase complex transferase subunit TsaD CDS	CDS	16027	17040	1014	forward
ESC_JB6292AA_AS_NODE_48_length_35019_cov_14.991748	gene	gene	16027	17040	1014	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	yejE CDS	CDS	16002	17027	1026	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	yejE gene	gene	16002	17027	1026	forward
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	tail fiber assembly protein, partial CDS	CDS	15981	16376	396	forward
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	gene	gene	15981	16376	396	forward
ESC_JB6292AA_AS_NODE_38_length_40807_cov_14.032909	NAD(P)-dependent oxidoreductase CDS	CDS	15980	16771	792	forward
ESC_JB6292AA_AS_NODE_38_length_40807_cov_14.032909	gene	gene	15980	16771	792	forward
ESC_JB6292AA_AS_NODE_47_length_35578_cov_14.602358	rpoH CDS	CDS	15975	16829	855	reverse
ESC_JB6292AA_AS_NODE_47_length_35578_cov_14.602358	rpoH gene	gene	15975	16829	855	reverse
ESC_JB6292AA_AS_NODE_86_length_18499_cov_13.331230	celB CDS	CDS	15950	17308	1359	reverse
ESC_JB6292AA_AS_NODE_86_length_18499_cov_13.331230	celB gene	gene	15950	17308	1359	reverse
ESC_JB6292AA_AS_NODE_80_length_19969_cov_13.346196	infC CDS	CDS	15916	16350	435	reverse
ESC_JB6292AA_AS_NODE_80_length_19969_cov_13.346196	infC gene	gene	15916	16350	435	reverse
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	beta-hexosaminidase CDS	CDS	15908	16933	1026	reverse
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	gene	gene	15908	16933	1026	reverse
ESC_JB6292AA_AS_NODE_55_length_33117_cov_14.397751	IncN plasmid KikA protein CDS	CDS	15881	16186	306	reverse
ESC_JB6292AA_AS_NODE_55_length_33117_cov_14.397751	gene	gene	15881	16186	306	reverse
ESC_JB6292AA_AS_NODE_81_length_19858_cov_13.819849	phage regulatory CII family protein CDS	CDS	15880	16389	510	forward
ESC_JB6292AA_AS_NODE_81_length_19858_cov_13.819849	gene	gene	15880	16389	510	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	ferredoxin--NADP(+) reductase CDS	CDS	15879	16844	966	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	15879	16844	966	forward
ESC_JB6292AA_AS_NODE_43_length_37833_cov_15.613592	sugar ABC transporter permease YjfF CDS	CDS	15867	16862	996	forward
ESC_JB6292AA_AS_NODE_43_length_37833_cov_15.613592	gene	gene	15867	16862	996	forward
ESC_JB6292AA_AS_NODE_88_length_18196_cov_15.574487	oxidoreductase CDS	CDS	15853	16890	1038	reverse
ESC_JB6292AA_AS_NODE_88_length_18196_cov_15.574487	gene	gene	15853	16890	1038	reverse
ESC_JB6292AA_AS_NODE_61_length_27089_cov_15.219651	rpsE CDS	CDS	15851	16354	504	reverse
ESC_JB6292AA_AS_NODE_61_length_27089_cov_15.219651	rpsE gene	gene	15851	16354	504	reverse
ESC_JB6292AA_AS_NODE_50_length_34878_cov_15.232256	ethanolamine utilization protein EutM CDS	CDS	15825	16160	336	reverse
ESC_JB6292AA_AS_NODE_50_length_34878_cov_15.232256	gene	gene	15825	16160	336	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	clamp-binding protein CrfC CDS	CDS	15819	18047	2229	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	15819	18047	2229	forward
ESC_JB6292AA_AS_NODE_66_length_25727_cov_13.559356	aminopeptidase YpdE CDS	CDS	15800	16837	1038	reverse
ESC_JB6292AA_AS_NODE_66_length_25727_cov_13.559356	gene	gene	15800	16837	1038	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	hyaA 1 CDS	CDS	15784	16902	1119	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	hyaA 1 gene	gene	15784	16902	1119	reverse
ESC_JB6292AA_AS_NODE_62_length_26880_cov_15.849520	nrfG CDS	CDS	15781	16377	597	reverse
ESC_JB6292AA_AS_NODE_62_length_26880_cov_15.849520	nrfG gene	gene	15781	16377	597	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	hypothetical protein CDS	CDS	15770	16063	294	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	gene	gene	15770	16063	294	reverse
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	YiaA/B two helix domain protein CDS	CDS	15761	16198	438	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	gene	gene	15761	16198	438	forward
ESC_JB6292AA_AS_NODE_54_length_33128_cov_14.343149	lsrB CDS	CDS	15759	16781	1023	reverse
ESC_JB6292AA_AS_NODE_54_length_33128_cov_14.343149	lsrB gene	gene	15759	16781	1023	reverse
ESC_JB6292AA_AS_NODE_37_length_41968_cov_14.281775	deoB CDS	CDS	15751	16974	1224	forward
ESC_JB6292AA_AS_NODE_37_length_41968_cov_14.281775	deoB gene	gene	15751	16974	1224	forward
ESC_JB6292AA_AS_NODE_42_length_38175_cov_13.113044	hisB CDS	CDS	15735	16802	1068	reverse
ESC_JB6292AA_AS_NODE_42_length_38175_cov_13.113044	hisB gene	gene	15735	16802	1068	reverse
ESC_JB6292AA_AS_NODE_63_length_26480_cov_14.725124	peptide ABC transporter permease CDS	CDS	15731	16609	879	reverse
ESC_JB6292AA_AS_NODE_63_length_26480_cov_14.725124	gene	gene	15731	16609	879	reverse
ESC_JB6292AA_AS_NODE_72_length_23738_cov_13.572209	flagellin CDS	CDS	15729	17441	1713	reverse
ESC_JB6292AA_AS_NODE_72_length_23738_cov_13.572209	gene	gene	15729	17441	1713	reverse
ESC_JB6292AA_AS_NODE_59_length_28328_cov_15.640044	membrane protein CDS	CDS	15728	17818	2091	forward
ESC_JB6292AA_AS_NODE_59_length_28328_cov_15.640044	gene	gene	15728	17818	2091	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	lytic transglycosylase CDS	CDS	15724	16284	561	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	gene	gene	15724	16284	561	forward
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	clsA CDS	CDS	15709	16950	1242	reverse
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	clsA gene	gene	15709	16950	1242	reverse
ESC_JB6292AA_AS_NODE_73_length_23409_cov_13.768398	terminase endonuclease subunit CDS	CDS	15698	16441	744	forward
ESC_JB6292AA_AS_NODE_73_length_23409_cov_13.768398	gene	gene	15698	16441	744	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	formate hydrogenlyase subunit 7 CDS	CDS	15696	16463	768	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	gene	gene	15696	16463	768	forward
ESC_JB6292AA_AS_NODE_46_length_36001_cov_15.888468	atpB CDS	CDS	15683	16498	816	reverse
ESC_JB6292AA_AS_NODE_46_length_36001_cov_15.888468	atpB gene	gene	15683	16498	816	reverse
ESC_JB6292AA_AS_NODE_61_length_27089_cov_15.219651	rpmD CDS	CDS	15668	15847	180	reverse
ESC_JB6292AA_AS_NODE_61_length_27089_cov_15.219651	rpmD gene	gene	15668	15847	180	reverse
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	aroM CDS	CDS	15665	16342	678	forward
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	aroM gene	gene	15665	16342	678	forward
ESC_JB6292AA_AS_NODE_78_length_20012_cov_12.603127	helicase CDS	CDS	15626	17899	2274	reverse
ESC_JB6292AA_AS_NODE_78_length_20012_cov_12.603127	gene	gene	15626	17899	2274	reverse
ESC_JB6292AA_AS_NODE_80_length_19969_cov_13.346196	50S ribosomal protein L35 CDS	CDS	15622	15819	198	reverse
ESC_JB6292AA_AS_NODE_80_length_19969_cov_13.346196	gene	gene	15622	15819	198	reverse
ESC_JB6292AA_AS_NODE_55_length_33117_cov_14.397751	hypothetical protein CDS	CDS	15621	15875	255	reverse
ESC_JB6292AA_AS_NODE_55_length_33117_cov_14.397751	gene	gene	15621	15875	255	reverse
ESC_JB6292AA_AS_NODE_92_length_17046_cov_14.417617	flhD CDS	CDS	15611	15961	351	reverse
ESC_JB6292AA_AS_NODE_92_length_17046_cov_14.417617	flhD gene	gene	15611	15961	351	reverse
ESC_JB6292AA_AS_NODE_56_length_32720_cov_14.684335	cusB 1 CDS	CDS	15608	16900	1293	reverse
ESC_JB6292AA_AS_NODE_56_length_32720_cov_14.684335	cusB 1 gene	gene	15608	16900	1293	reverse
ESC_JB6292AA_AS_NODE_74_length_22180_cov_15.110240	rutD CDS	CDS	15601	16401	801	forward
ESC_JB6292AA_AS_NODE_74_length_22180_cov_15.110240	rutD gene	gene	15601	16401	801	forward
ESC_JB6292AA_AS_NODE_49_length_35001_cov_14.109770	mpaA CDS	CDS	15598	16326	729	forward
ESC_JB6292AA_AS_NODE_49_length_35001_cov_14.109770	mpaA gene	gene	15598	16326	729	forward
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	two-component sensor histidine kinase CDS	CDS	15597	16946	1350	reverse
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	gene	gene	15597	16946	1350	reverse
ESC_JB6292AA_AS_NODE_63_length_26480_cov_14.725124	peptide ABC transporter permease CDS	CDS	15588	15746	159	reverse
ESC_JB6292AA_AS_NODE_63_length_26480_cov_14.725124	gene	gene	15588	15746	159	reverse
ESC_JB6292AA_AS_NODE_93_length_16453_cov_15.371005	arsC 2 CDS	CDS	15583	16008	426	forward
ESC_JB6292AA_AS_NODE_93_length_16453_cov_15.371005	arsC 2 gene	gene	15583	16008	426	forward
ESC_JB6292AA_AS_NODE_82_length_19848_cov_14.491257	2-hydroxyglutaryl-CoA dehydratase CDS	CDS	15575	16726	1152	reverse
ESC_JB6292AA_AS_NODE_82_length_19848_cov_14.491257	gene	gene	15575	16726	1152	reverse
ESC_JB6292AA_AS_NODE_48_length_35019_cov_14.991748	rpsU CDS	CDS	15574	15789	216	reverse
ESC_JB6292AA_AS_NODE_48_length_35019_cov_14.991748	rpsU gene	gene	15574	15789	216	reverse
ESC_JB6292AA_AS_NODE_86_length_18499_cov_13.331230	celC 1 CDS	CDS	15549	15899	351	reverse
ESC_JB6292AA_AS_NODE_86_length_18499_cov_13.331230	celC 1 gene	gene	15549	15899	351	reverse
ESC_JB6292AA_AS_NODE_67_length_25577_cov_15.417747	treA 1 CDS	CDS	15546	17243	1698	reverse
ESC_JB6292AA_AS_NODE_67_length_25577_cov_15.417747	treA 1 gene	gene	15546	17243	1698	reverse
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	malM CDS	CDS	15513	16433	921	reverse
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	malM gene	gene	15513	16433	921	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	hypothetical protein CDS	CDS	15493	15702	210	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	gene	gene	15493	15702	210	forward
ESC_JB6292AA_AS_NODE_81_length_19858_cov_13.819849	regulatory phage cox family protein CDS	CDS	15476	15847	372	forward
ESC_JB6292AA_AS_NODE_81_length_19858_cov_13.819849	gene	gene	15476	15847	372	forward
ESC_JB6292AA_AS_NODE_65_length_25855_cov_15.813646	entC CDS	CDS	15467	16642	1176	forward
ESC_JB6292AA_AS_NODE_65_length_25855_cov_15.813646	entC gene	gene	15467	16642	1176	forward
ESC_JB6292AA_AS_NODE_50_length_34878_cov_15.232256	ethanolamine utilization protein EutN CDS	CDS	15431	15718	288	reverse
ESC_JB6292AA_AS_NODE_50_length_34878_cov_15.232256	gene	gene	15431	15718	288	reverse
ESC_JB6292AA_AS_NODE_45_length_36425_cov_14.723875	fabI CDS	CDS	15430	16218	789	reverse
ESC_JB6292AA_AS_NODE_45_length_36425_cov_14.723875	fabI gene	gene	15430	16218	789	reverse
ESC_JB6292AA_AS_NODE_96_length_15808_cov_13.865256	phage protein CDS	CDS	15427	15792	366	reverse
ESC_JB6292AA_AS_NODE_96_length_15808_cov_13.865256	gene	gene	15427	15792	366	reverse
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	hypothetical protein CDS	CDS	15417	16343	927	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	gene	gene	15417	16343	927	forward
ESC_JB6292AA_AS_NODE_46_length_36001_cov_15.888468	atpE CDS	CDS	15397	15636	240	reverse
ESC_JB6292AA_AS_NODE_46_length_36001_cov_15.888468	atpE gene	gene	15397	15636	240	reverse
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	hypothetical protein CDS	CDS	15386	15538	153	forward
ESC_JB6292AA_AS_NODE_60_length_27562_cov_13.838028	gene	gene	15386	15538	153	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	alternate gene name yiaB CDS	CDS	15374	15715	342	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	gene	gene	15374	15715	342	forward
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	hypothetical protein CDS	CDS	15343	15885	543	reverse
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	gene	gene	15343	15885	543	reverse
ESC_JB6292AA_AS_NODE_87_length_18451_cov_15.125191	garR 2 CDS	CDS	15342	16232	891	forward
ESC_JB6292AA_AS_NODE_87_length_18451_cov_15.125191	garR 2 gene	gene	15342	16232	891	forward
ESC_JB6292AA_AS_NODE_49_length_35001_cov_14.109770	NAD-dependent dehydratase CDS	CDS	15334	15516	183	forward
ESC_JB6292AA_AS_NODE_49_length_35001_cov_14.109770	gene	gene	15334	15516	183	forward
ESC_JB6292AA_AS_NODE_69_length_25237_cov_13.254359	LysR family transcriptional regulator CDS	CDS	15325	16248	924	reverse
ESC_JB6292AA_AS_NODE_69_length_25237_cov_13.254359	gene	gene	15325	16248	924	reverse
ESC_JB6292AA_AS_NODE_58_length_30966_cov_16.447045	thiG CDS	CDS	15322	16092	771	forward
ESC_JB6292AA_AS_NODE_58_length_30966_cov_16.447045	thiG gene	gene	15322	16092	771	forward
ESC_JB6292AA_AS_NODE_40_length_38839_cov_13.886338	bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase CDS	CDS	15283	16641	1359	forward
ESC_JB6292AA_AS_NODE_40_length_38839_cov_13.886338	gene	gene	15283	16641	1359	forward
ESC_JB6292AA_AS_NODE_36_length_42301_cov_15.509791	yidC CDS	CDS	15273	16919	1647	reverse
ESC_JB6292AA_AS_NODE_36_length_42301_cov_15.509791	yidC gene	gene	15273	16919	1647	reverse
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	acetaldehyde dehydrogenase CDS	CDS	15259	16209	951	reverse
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	gene	gene	15259	16209	951	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	sensor histidine kinase CDS	CDS	15253	16911	1659	forward
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	15253	16911	1659	forward
ESC_JB6292AA_AS_NODE_24_length_57015_cov_17.132487	negative regulator of motility; multicopy suppressor of coaA(Ts) CDS	CDS	15248	15724	477	forward
ESC_JB6292AA_AS_NODE_24_length_57015_cov_17.132487	gene	gene	15248	15724	477	forward
ESC_JB6292AA_AS_NODE_61_length_27089_cov_15.219651	rplO CDS	CDS	15230	15664	435	reverse
ESC_JB6292AA_AS_NODE_61_length_27089_cov_15.219651	rplO gene	gene	15230	15664	435	reverse
ESC_JB6292AA_AS_NODE_77_length_20557_cov_15.367991	nuoCD CDS	CDS	15222	17024	1803	reverse
ESC_JB6292AA_AS_NODE_77_length_20557_cov_15.367991	nuoCD gene	gene	15222	17024	1803	reverse
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	Yaia protein CDS	CDS	15216	15407	192	forward
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	gene	gene	15216	15407	192	forward
ESC_JB6292AA_AS_NODE_80_length_19969_cov_13.346196	rplT CDS	CDS	15213	15569	357	reverse
ESC_JB6292AA_AS_NODE_80_length_19969_cov_13.346196	rplT gene	gene	15213	15569	357	reverse
ESC_JB6292AA_AS_NODE_55_length_33117_cov_14.397751	hypothetical protein CDS	CDS	15210	15518	309	reverse
ESC_JB6292AA_AS_NODE_55_length_33117_cov_14.397751	gene	gene	15210	15518	309	reverse
ESC_JB6292AA_AS_NODE_53_length_33763_cov_16.766764	trxB CDS	CDS	15208	16173	966	reverse
ESC_JB6292AA_AS_NODE_53_length_33763_cov_16.766764	trxB gene	gene	15208	16173	966	reverse
ESC_JB6292AA_AS_NODE_74_length_22180_cov_15.110240	rutC CDS	CDS	15207	15593	387	forward
ESC_JB6292AA_AS_NODE_74_length_22180_cov_15.110240	rutC gene	gene	15207	15593	387	forward
ESC_JB6292AA_AS_NODE_79_length_19976_cov_16.430276	cysD CDS	CDS	15201	16109	909	reverse
ESC_JB6292AA_AS_NODE_79_length_19976_cov_16.430276	cysD gene	gene	15201	16109	909	reverse
ESC_JB6292AA_AS_NODE_97_length_15574_cov_12.566030	hokE 1 CDS	CDS	15187	15438	252	forward
ESC_JB6292AA_AS_NODE_97_length_15574_cov_12.566030	hokE 1 gene	gene	15187	15438	252	forward
ESC_JB6292AA_AS_NODE_51_length_34514_cov_13.485943	ATP--cob(I)alamin adenosyltransferase CDS	CDS	15167	16738	1572	reverse
ESC_JB6292AA_AS_NODE_51_length_34514_cov_13.485943	gene	gene	15167	16738	1572	reverse
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	hycF CDS	CDS	15154	15696	543	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	hycF gene	gene	15154	15696	543	forward
ESC_JB6292AA_AS_NODE_78_length_20012_cov_12.603127	peptide-binding protein CDS	CDS	15152	15592	441	reverse
